GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	B8ZZ50	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B8ZZL3	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	B8ZZL3	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B9A023	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	B9A023	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B9A044	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	B9A044	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	C9IZE1	EIF2A	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011387	9606	InterPro		F
UniProtKB	C9J2Z7	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	C9J6B6	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	C9J6E5	EIF4E3	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040	9606	InterPro		F
UniProtKB	C9J6E5	EIF4E3	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	C9J7Z6	EIF4E3	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040	9606	InterPro		F
UniProtKB	C9J7Z6	EIF4E3	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	C9JEL3	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	C9JEL3	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	C9JF13	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	C9JHP4	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	C9JQN7	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011400	9606	InterPro		F
UniProtKB	C9JQN7	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	C9JUY2	EIF4E3	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040	9606	InterPro		F
UniProtKB	C9JZG1	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011400	9606	InterPro		F
UniProtKB	C9JZG1	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	C9K073	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	C9K0Q7	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	D3DQV9	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	D3DQV9	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	D3DVI5	EIF5B	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	D6RBW1	EIF4E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	D6RBW1	EIF4E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E5RGA2	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016650	9606	InterPro		F
UniProtKB	E5RGA2	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E5RGA2	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	9606	UniProt		F
UniProtKB	E5RGU4	EIF3H	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027524	9606	InterPro		F
UniProtKB	E5RGU4	EIF3H	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E5RHS5	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016650	9606	InterPro		F
UniProtKB	E5RHS5	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E5RHS5	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	9606	UniProt		F
UniProtKB	E5RII3	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016650	9606	InterPro		F
UniProtKB	E5RII3	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E5RJT0	EIF3H	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027524	9606	InterPro		F
UniProtKB	E7EQG2	EIF4A2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E7EUU4	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	E7EUU4	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E7EX73	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	E7EX73	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E9PGM1	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	E9PGM1	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E9PKF8	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	E9PLI6	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001253|InterPro:IPR006196	9606	InterPro		F
UniProtKB	E9PLI6	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E9PLI6	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000415185	9606	UniProt		F
UniProtKB	E9PNH5	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001253|InterPro:IPR006196	9606	InterPro		F
UniProtKB	E9PNH5	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E9PNH5	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000415185	9606	UniProt		F
UniProtKB	E9PS30	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001253|InterPro:IPR006196	9606	InterPro		F
UniProtKB	E9PS30	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E9PS30	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000415185	9606	UniProt		F
UniProtKB	E9PS76	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001253|InterPro:IPR006196	9606	InterPro		F
UniProtKB	E9PS76	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	E9PS76	EIF1AD	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000415185	9606	UniProt		F
UniProtKB	F5H0D0	EIF2B1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	F8VVL1	DENR	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001950|InterPro:IPR005873|InterPro:IPR036877	9606	InterPro		F
UniProtKB	F8VVL1	DENR	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	F8W8L6	EIF2B4	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	F8WAE5	EIF2A	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011387	9606	InterPro		F
UniProtKB	F8WAE5	EIF2A	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	F8WAE5	EIF2A	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000484793	9606	UniProt		F
UniProtKB	F8WD20	EIF6	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	F8WDS6	EIF6	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	G3V4T5	EIF2S1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011488	9606	InterPro		F
UniProtKB	G3V4T5	EIF2S1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0Y3P2	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0Y3P2	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0Y7E6	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	H0Y8J7	EIF4E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	H0Y8J7	EIF4E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0Y8X3	EIF4E1B	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	H0Y8X3	EIF4E1B	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0YAW4	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016650	9606	InterPro		F
UniProtKB	H0YAW4	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0YBP5	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016650	9606	InterPro		F
UniProtKB	H0YBP5	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0YBP5	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	9606	UniProt		F
UniProtKB	H0YBR5	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016650	9606	InterPro		F
UniProtKB	H0YBR5	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0YCF8	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YCH5	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YD77	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YDC0	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YDT6	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027531	9606	InterPro		F
UniProtKB	H0YDT6	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0YDT6	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106280	9606	UniProt		F
UniProtKB	H0YE22	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YE44	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YEC5	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YEI7	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YEN8	EIF4G2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H0YGG4	EIF2B1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0YGJ7	EIF3J	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013906	9606	InterPro		F
UniProtKB	H0YJS4	EIF2S1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011488	9606	InterPro		F
UniProtKB	H0YK11	EIF5	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002735|InterPro:IPR016189|InterPro:IPR045196	9606	InterPro		F
UniProtKB	H0YK29	EIF5	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002735|InterPro:IPR016189|InterPro:IPR045196	9606	InterPro		F
UniProtKB	H0YLP3	EIF3J	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013906	9606	InterPro		F
UniProtKB	H0YLZ1	EIF5	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002735|InterPro:IPR016189|InterPro:IPR016190|InterPro:IPR045196	9606	InterPro		F
UniProtKB	H0YLZ1	EIF5	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H0YM54	EIF5	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002735|InterPro:IPR016189|InterPro:IPR045196	9606	InterPro		F
UniProtKB	H0YMJ8	EIF5	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002735|InterPro:IPR016189|InterPro:IPR045196	9606	InterPro		F
UniProtKB	H0YN40	EIF5	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002735|InterPro:IPR016189|InterPro:IPR016190|InterPro:IPR045196	9606	InterPro		F
UniProtKB	H0YN40	EIF5	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	H3BPE3	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	H3BPE4	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	H3BTY8	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	H7C044	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H7C0V6	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	H7C5Q3	EIF2A	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011387	9606	InterPro		F
UniProtKB	H7C5R5	EIF2A	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011387	9606	InterPro		F
UniProtKB	H7C6B9	H7C6B9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	J3KT12	EIF4A1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	J9R021	eIF3a	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	J9R021	eIF3a	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	9606	UniProt		F
UniProtKB	K7EK53	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009374|InterPro:IPR016020	9606	InterPro		F
UniProtKB	K7EK53	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	K7EL20	EIF3G	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017334	9606	InterPro		F
UniProtKB	K7EM18	EIF1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001950|InterPro:IPR005874|InterPro:IPR036877	9606	InterPro		F
UniProtKB	K7EM18	EIF1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	K7ENA8	EIF3G	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017334	9606	InterPro		F
UniProtKB	K7ENA8	EIF3G	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	K7EQM4	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009374|InterPro:IPR016020	9606	InterPro		F
UniProtKB	K7EQM4	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	K7EQP2	EIF1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001950|InterPro:IPR036877	9606	InterPro		F
UniProtKB	K7EQP2	EIF1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	K7ER90	EIF3G	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017334	9606	InterPro		F
UniProtKB	K7ERF1	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009374|InterPro:IPR016020	9606	InterPro		F
UniProtKB	K7ERF1	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	K7ERF1	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	9606	UniProt		F
UniProtKB	K7ES31	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009374|InterPro:IPR016020	9606	InterPro		F
UniProtKB	K7ES31	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	O00303	EIF3F	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1913335|PANTHER:PTN000056988|UniProtKB:O00303	9606	GO_Central		F
UniProtKB	O00303	EIF3F	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000314	IDA	PMID:25849773		9606	UniProt		F
UniProtKB	O00303	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000304	TAS	PMID:9341143		9606	UniProt		F
UniProtKB	O00303	EIF3F	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000305	IC	PMID:18599441	GO:0005852	9606	UniProt		F
UniProtKB	O00303	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027531	9606	InterPro		F
UniProtKB	O00303	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	O00303	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DCH4|ensembl:ENSMUSP00000033342	9606	Ensembl		F
UniProtKB	O00303	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106280	9606	UniProt		F
UniProtKB	O00303	EIF3F	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000314	IDA	PMID:17581632		9606	UniProt		F
UniProtKB	O00303	EIF3F	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000305	IC	PMID:17322308	GO:0005852	9606	UniProt		F
UniProtKB	O14602	EIF1AY	enables	GO:0003743	translation initiation factor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000494875|SGD:S000004873	9606	GO_Central		F
UniProtKB	O14602	EIF1AY	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001253|InterPro:IPR006196|InterPro:IPR018104	9606	InterPro		F
UniProtKB	O14602	EIF1AY	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	O15371	EIF3D	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000314	IDA	PMID:25849773		9606	UniProt		F
UniProtKB	O15371	EIF3D	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000314	IDA	PMID:27462815		9606	UniProt		F
UniProtKB	O15371	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007783	9606	InterPro		F
UniProtKB	O15371	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	O15371	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70194|ensembl:ENSMUSP00000098053	9606	Ensembl		F
UniProtKB	O15371	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	9606	UniProt		F
UniProtKB	O15371	EIF3D	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000314	IDA	PMID:17581632		9606	UniProt		F
UniProtKB	O15371	EIF3D	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000305	IC	PMID:17322308	GO:0005852	9606	UniProt		F
