"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "Condition"
"GO:0002761" "regulation of myeloid leukocyte differentiation" "8/187" "117/18570" 2.4358515744423e-05 0.00662011757990419 0.00578454608629275 "TRIB1/MYC/RARA/FOS/HAX1/LIF/TFE3/ZFP36L1" 8 "PIOXO_1"
"GO:0071774" "response to fibroblast growth factor" "8/187" "119/18570" 2.75387258800466e-05 0.00662011757990419 0.00578454608629275 "SPRY1/MYC/IER2/FLRT3/SPRY4/NR4A1/SPRY2/ZFP36L1" 8 "PIOXO_1"
"GO:0001892" "embryonic placenta development" "7/187" "87/18570" 2.78021104460712e-05 0.00662011757990419 0.00578454608629275 "PHLDA2/PDGFB/CEBPA/CCN1/LIF/HES1/ZFP36L1" 7 "PIOXO_1"
"GO:1902893" "regulation of miRNA transcription" "6/187" "59/18570" 2.78366903827714e-05 0.00662011757990419 0.00578454608629275 "PDGFB/SOX9/JUN/MYC/RARA/FOS" 6 "PIOXO_1"
"GO:0061614" "miRNA transcription" "6/187" "60/18570" 3.06730464540812e-05 0.00662011757990419 0.00578454608629275 "PDGFB/SOX9/JUN/MYC/RARA/FOS" 6 "PIOXO_1"
"GO:0051101" "regulation of DNA binding" "8/187" "121/18570" 3.1059532881588e-05 0.00662011757990419 0.00578454608629275 "ERCC2/ID1/DOT1L/JUN/MYC/LIF/MSX2/HES1" 8 "PIOXO_1"
"GO:0060541" "respiratory system development" "10/187" "203/18570" 4.11832352092351e-05 0.00819271825762384 0.00715865779742283 "CEBPA/CLCN2/SPRY1/MIR17HG/JMJD6/SOX9/RARA/LIF/HES1/SPRY2" 10 "PIOXO_1"
"GO:0030099" "myeloid cell differentiation" "14/187" "391/18570" 4.40010305639018e-05 0.00820619220016769 0.00717043109913058 "CEBPA/ERCC2/TRIB1/JMJD6/JUN/MYC/KLF13/RARA/FOS/HAX1/LIF/EPHA2/TFE3/ZFP36L1" 14 "PIOXO_1"
"GO:0016236" "macroautophagy" "20/339" "304/18570" 8.69081668046502e-07 0.00185084207889128 0.00178496006966656 "EPM2A/WIPI2/TP53INP1/TSC1/RETREG3/MAPK8/EPG5/VPS4B/ATG2B/PIKFYVE/C9orf72/CHMP1B/SQSTM1/MTMR3/MOAP1/ATG13/ZFYVE1/VPS39/RB1CC1/ULK1" 20 "PIOXO_3"
"GO:0010638" "positive regulation of organelle organization" "26/339" "487/18570" 1.12821827424034e-06 0.00185084207889128 0.00178496006966656 "DMRT1/SWAP70/NUMA1/MRE11/MIEF2/PAN3/INSR/OCLN/TSC1/CNOT6/MAPK8/BIK/VPS4B/RICTOR/NEK7/AKAP9/CNOT6L/CEP120/BBC3/MOAP1/UBE2B/SETDB1/WASF2/TNKS2/TNKS/ULK1" 26 "PIOXO_3"
"GO:0044804" "autophagy of nucleus" "5/339" "16/18570" 7.2872865896567e-06 0.00796986243355454 0.00768616964509054 "WIPI2/ATG2B/ATG13/RB1CC1/ULK1" 5 "PIOXO_3"
"GO:0000076" "DNA replication checkpoint signaling" "5/147" "17/18570" 1.66403380728825e-07 0.000382062162153383 0.00035277516714511 "ORC1/TIMELESS/RAD9A/TICRR/CDT1" 5 "PIOXO_5"
"GO:0031570" "DNA integrity checkpoint signaling" "9/147" "123/18570" 5.83682286870937e-07 0.000670067265327835 0.000618703224083193 "TRIM39/MDM2/ETAA1/INTS7/ORC1/TIMELESS/RAD9A/TICRR/CDT1" 9 "PIOXO_5"
"GO:0000075" "cell cycle checkpoint signaling" "10/147" "170/18570" 1.02398416354487e-06 0.000783689213166344 0.000723615475571711 "TRIM39/MDM2/ETAA1/INTS7/ORC1/TIMELESS/RAD9A/TICRR/NDC80/CDT1" 10 "PIOXO_5"
"GO:0006310" "DNA recombination" "13/147" "319/18570" 1.57320462331331e-06 0.000903019453781841 0.000833798450356055 "PPP4R2/KMT5B/YEATS4/THAP9/PALB2/KDM4D/INO80D/DCLRE1C/MND1/TIMELESS/ING3/HROB/TEX19" 13 "PIOXO_5"
"GO:2001020" "regulation of response to DNA damage stimulus" "11/147" "246/18570" 4.27788530980148e-06 0.00186673721742146 0.00172364237845536 "PPP4R2/MDM2/KMT5B/YEATS4/ETAA1/KDM4D/SIRT1/TIMELESS/RAD9A/ING3/KAT7" 11 "PIOXO_5"
"GO:0010948" "negative regulation of cell cycle process" "12/147" "300/18570" 4.87823314657177e-06 0.00186673721742146 0.00172364237845536 "TRIM39/MDM2/MTBP/ETAA1/INTS7/ORC1/TIMELESS/RAD9A/RBL1/TICRR/NDC80/CDT1" 12 "PIOXO_5"
"GO:1901988" "negative regulation of cell cycle phase transition" "11/147" "254/18570" 5.80586427324035e-06 0.00190432348162284 0.00175834746560993 "TRIM39/MDM2/ETAA1/INTS7/ORC1/TIMELESS/RAD9A/RBL1/TICRR/NDC80/CDT1" 11 "PIOXO_5"
"GO:0045786" "negative regulation of cell cycle" "13/147" "386/18570" 1.24634806909219e-05 0.00305805424303917 0.00282363893521038 "TRIM39/MDM2/MTBP/ETAA1/SIRT1/INTS7/ORC1/TIMELESS/RAD9A/RBL1/TICRR/NDC80/CDT1" 13 "PIOXO_5"
"GO:0034501" "protein localization to kinetochore" "4/147" "19/18570" 1.3319051581181e-05 0.00305805424303917 0.00282363893521038 "MTBP/CENPQ/NDC80/CDT1" 4 "PIOXO_5"
"GO:1903083" "protein localization to condensed chromosome" "4/147" "19/18570" 1.3319051581181e-05 0.00305805424303917 0.00282363893521038 "MTBP/CENPQ/NDC80/CDT1" 4 "PIOXO_5"
"GO:1901987" "regulation of cell cycle phase transition" "13/147" "414/18570" 2.60013182665664e-05 0.00542718424909422 0.00501116315682916 "TRIM39/MDM2/MTBP/ETAA1/INTS7/ORC1/STOX1/TIMELESS/RAD9A/RBL1/TICRR/NDC80/CDT1" 13 "PIOXO_5"
"GO:0006282" "regulation of DNA repair" "8/147" "152/18570" 2.85730351474285e-05 0.00546697405820798 0.00504790287604569 "PPP4R2/KMT5B/YEATS4/KDM4D/SIRT1/TIMELESS/ING3/KAT7" 8 "PIOXO_5"
"GO:0071459" "protein localization to chromosome, centromeric region" "4/147" "25/18570" 4.1892422771691e-05 0.0073988463602925 0.00683168740584499 "MTBP/CENPQ/NDC80/CDT1" 4 "PIOXO_5"
"GO:0006418" "tRNA aminoacylation for protein translation" "7/270" "41/18570" 1.87247557942582e-06 0.00382082770609399 0.00350072698518809 "IARS1/MARS1/SARS1/NARS1/WARS1/GARS1/YARS1" 7 "PIOXO_6"
"GO:0043039" "tRNA aminoacylation" "7/270" "44/18570" 3.07505574878037e-06 0.00382082770609399 0.00350072698518809 "IARS1/MARS1/SARS1/NARS1/WARS1/GARS1/YARS1" 7 "PIOXO_6"
"GO:0043038" "amino acid activation" "7/270" "45/18570" 3.59663731354941e-06 0.00382082770609399 0.00350072698518809 "IARS1/MARS1/SARS1/NARS1/WARS1/GARS1/YARS1" 7 "PIOXO_6"
"GO:0042254" "ribosome biogenesis" "51/444" "301/18570" 1.01697164849079e-28 3.67330159434875e-25 3.55190729441311e-25 "RIOX2/ZNHIT6/NGRN/SRFBP1/MAK16/RIOK1/NSUN5/SBDS/PDCD11/MRM1/NIFK/RPP38/DDX31/SURF6/MPV17L2/PWP2/PPAN/GTPBP4/FDXACB1/NOP58/GNL2/LSM6/WDR43/DDX51/MRM2/MRPS2/RPF2/RPUSD1/RRP1B/NOP2/WDR3/NOP10/IMP3/UTP18/EXOSC2/NIP7/GEMIN4/PAK1IP1/PINX1/GPATCH4/URB2/BYSL/EXOSC3/UTP14A/LYAR/RRP1/BRIX1/RRP7A/POP7/RRS1/NOP16" 51 "PIOXO_7"
"GO:0034470" "ncRNA processing" "57/444" "421/18570" 8.4211127800916e-27 1.52085296808454e-23 1.47059222128126e-23 "TRMT10A/MTO1/ZNHIT6/DPH3/SRFBP1/MAK16/RIOK1/NSUN5/SBDS/TSEN2/PDCD11/MRM1/QTRT2/METTL2B/NIFK/RPP38/TP53RK/PWP2/PPAN/TRMT6/GTPBP4/FDXACB1/PUS1/NOP58/DUS1L/LSM6/POP1/WDR43/DDX51/TOE1/USB1/MRM2/RPF2/RPUSD1/RRP1B/NOP2/SPOUT1/WDR3/NOP10/IMP3/UTP18/EXOSC2/GEMIN4/TRMT61A/BYSL/EXOSC3/PUSL1/METTL2A/UTP14A/LYAR/RRP1/BRIX1/RRP7A/POLR3K/TRMT10C/POP7/RRS1" 57 "PIOXO_7"
"GO:0022613" "ribonucleoprotein complex biogenesis" "57/444" "437/18570" 5.86314843952276e-26 7.05923072118541e-23 6.8259391306444e-23 "RIOX2/ZNHIT6/NGRN/SRFBP1/MAK16/RIOK1/NSUN5/SBDS/NUFIP1/PDCD11/MRM1/SMN1/NIFK/RPP38/DDX31/SURF6/MPV17L2/PWP2/PPAN/GTPBP4/FDXACB1/NOP58/GNL2/LSM6/WDR43/DDX51/MRM2/SRPK1/MRPS2/RPF2/RPUSD1/RRP1B/NOP2/WDR3/SRSF6/NOP10/SF1/IMP3/UTP18/EXOSC2/NIP7/GEMIN4/PAK1IP1/PINX1/GPATCH4/URB2/BYSL/EXOSC3/TXNL4A/UTP14A/LYAR/RRP1/BRIX1/RRP7A/POP7/RRS1/NOP16" 57 "PIOXO_7"
"GO:0016072" "rRNA metabolic process" "41/444" "261/18570" 5.89272356376199e-22 5.32112937807708e-19 5.1452781012006e-19 "ZNHIT6/SRFBP1/MAK16/RIOK1/NSUN5/SBDS/POLR1B/PDCD11/MRM1/NIFK/IPPK/RPP38/PWP2/PPAN/GTPBP4/FDXACB1/NOP58/LSM6/WDR43/DDX51/MRM2/RPF2/RPUSD1/RRP1B/NOP2/WDR3/NOP10/IMP3/UTP18/EXOSC2/GEMIN4/BYSL/EXOSC3/POLR1G/UTP14A/LYAR/RRP1/BRIX1/RRP7A/POP7/RRS1" 41 "PIOXO_7"
"GO:0006364" "rRNA processing" "38/444" "223/18570" 1.04398726424332e-21 7.54176399689375e-19 7.29252577423019e-19 "ZNHIT6/SRFBP1/MAK16/RIOK1/NSUN5/SBDS/PDCD11/MRM1/NIFK/RPP38/PWP2/PPAN/GTPBP4/FDXACB1/NOP58/LSM6/WDR43/DDX51/MRM2/RPF2/RPUSD1/RRP1B/NOP2/WDR3/NOP10/IMP3/UTP18/EXOSC2/GEMIN4/BYSL/EXOSC3/UTP14A/LYAR/RRP1/BRIX1/RRP7A/POP7/RRS1" 38 "PIOXO_7"
"GO:0006399" "tRNA metabolic process" "23/444" "185/18570" 1.06092201027504e-10 6.38675050185576e-08 6.17568285981156e-08 "TRMT10A/MTO1/DPH3/TSEN2/QTRT2/METTL2B/MARS2/RPP38/TP53RK/TRMT6/PUS1/DUS1L/LSM6/POP1/TARS3/EXOSC2/TRMT61A/EXOSC3/PUSL1/METTL2A/POLR3K/TRMT10C/POP7" 23 "PIOXO_7"
"GO:0008033" "tRNA processing" "19/444" "125/18570" 1.39667503910987e-10 7.20684320180691e-08 6.96867335303239e-08 "TRMT10A/MTO1/DPH3/TSEN2/QTRT2/METTL2B/RPP38/TP53RK/TRMT6/PUS1/DUS1L/LSM6/POP1/TRMT61A/PUSL1/METTL2A/POLR3K/TRMT10C/POP7" 19 "PIOXO_7"
"GO:0042273" "ribosomal large subunit biogenesis" "13/444" "72/18570" 1.37845232695355e-08 6.22371225619529e-06 6.01803265898933e-06 "ZNHIT6/MAK16/NIFK/SURF6/PPAN/GTPBP4/RPF2/NOP2/NIP7/PAK1IP1/BRIX1/RRS1/NOP16" 13 "PIOXO_7"
"GO:0009451" "RNA modification" "19/444" "165/18570" 1.63023782005273e-08 6.54268778447831e-06 6.326466768345e-06 "TRMT10A/MTO1/DPH3/NSUN5/MRM1/QTRT2/METTL2B/TRMT6/FDXACB1/PUS1/DUS1L/MRM2/RPUSD1/NOP2/NOP10/TRMT61A/PUSL1/METTL2A/TRMT10C" 19 "PIOXO_7"
"GO:0042255" "ribosome assembly" "12/444" "61/18570" 1.81577034171491e-08 6.55856247427426e-06 6.34181683558956e-06 "NGRN/SBDS/MPV17L2/PWP2/PPAN/MRPS2/RPF2/NOP2/NIP7/BRIX1/RRP7A/RRS1" 12 "PIOXO_7"
"GO:0001510" "RNA methylation" "12/444" "82/18570" 5.48619005748414e-07 0.000180146531705752 0.00017419309675342 "TRMT10A/MTO1/NSUN5/MRM1/METTL2B/TRMT6/FDXACB1/MRM2/NOP2/TRMT61A/METTL2A/TRMT10C" 12 "PIOXO_7"
"GO:0006400" "tRNA modification" "12/444" "88/18570" 1.19487303776619e-06 0.000335799570637721 0.000324702155206609 "TRMT10A/MTO1/DPH3/QTRT2/METTL2B/TRMT6/PUS1/DUS1L/TRMT61A/PUSL1/METTL2A/TRMT10C" 12 "PIOXO_7"
"GO:0032259" "methylation" "26/444" "373/18570" 1.20858095744473e-06 0.000335799570637721 0.000324702155206609 "TRMT10A/MTO1/KMT5A/NSUN5/IWS1/MTRR/MRM1/METTL2B/MTA2/JMJD4/EEF2KMT/BEND3/CARNMT1/TRMT6/FDXACB1/EEF1AKMT1/MRM2/FAM98A/NOP2/SPOUT1/SUV39H2/SETMAR/TRMT61A/WDR5/METTL2A/TRMT10C" 26 "PIOXO_7"
"GO:0043414" "macromolecule methylation" "24/444" "329/18570" 1.40813043163922e-06 0.00036329765136292 0.000351291486629996 "TRMT10A/MTO1/KMT5A/NSUN5/IWS1/MTRR/MRM1/METTL2B/MTA2/JMJD4/EEF2KMT/BEND3/TRMT6/FDXACB1/EEF1AKMT1/MRM2/FAM98A/NOP2/SUV39H2/SETMAR/TRMT61A/WDR5/METTL2A/TRMT10C" 24 "PIOXO_7"
"GO:1990542" "mitochondrial transmembrane transport" "11/444" "87/18570" 7.04938652767372e-06 0.00160847567833293 0.00155531919936721 "DNAJC15/PAM16/SLC25A15/SLC25A32/SLC25A33/MRPL18/SFXN4/SLC25A22/GRPEL1/TIMM17A/SFXN1" 11 "PIOXO_7"
"GO:0140053" "mitochondrial gene expression" "12/444" "104/18570" 7.12503069028983e-06 0.00160847567833293 0.00155531919936721 "MTO1/NGRN/PPARGC1B/SLC25A33/MRPS17/MPV17L2/MTRF1L/PUS1/TWNK/MRPS2/TBRG4/TRMT10C" 12 "PIOXO_7"
"GO:0042274" "ribosomal small subunit biogenesis" "10/444" "72/18570" 7.86632493229627e-06 0.00167136268561495 0.00161612793345876 "SRFBP1/RIOK1/SURF6/PWP2/LSM6/WDR43/WDR3/BYSL/RRP7A/RRS1" 10 "PIOXO_7"
"GO:0090305" "nucleic acid phosphodiester bond hydrolysis" "18/444" "239/18570" 1.9065878328216e-05 0.0035244695397062 0.00340799380216389 "TSEN2/APEX2/AEN/APTX/RNASEH1/RPP38/POP1/SAMHD1/TOE1/USB1/NTHL1/SETMAR/EXOSC2/ENDOG/EXOSC3/POLR3K/POP7/RRS1" 18 "PIOXO_7"
"GO:0030490" "maturation of SSU-rRNA" "8/444" "49/18570" 1.91373999655568e-05 0.0035244695397062 0.00340799380216389 "SRFBP1/RIOK1/PWP2/LSM6/WDR43/WDR3/BYSL/RRS1" 8 "PIOXO_7"
"GO:0000154" "rRNA modification" "7/444" "36/18570" 1.951533521432e-05 0.0035244695397062 0.00340799380216389 "NSUN5/MRM1/FDXACB1/MRM2/RPUSD1/NOP2/NOP10" 7 "PIOXO_7"
"GO:0000470" "maturation of LSU-rRNA" "6/444" "28/18570" 4.35209316723598e-05 0.00748560024764589 0.00723821810971879 "ZNHIT6/MAK16/NIFK/GTPBP4/RPF2/NOP2" 6 "PIOXO_7"
"GO:0030488" "tRNA methylation" "7/444" "41/18570" 4.74111619350427e-05 0.00778405076860792 0.00752680551676898 "TRMT10A/MTO1/METTL2B/TRMT6/TRMT61A/METTL2A/TRMT10C" 7 "PIOXO_7"
"GO:0090501" "RNA phosphodiester bond hydrolysis" "13/444" "147/18570" 5.34162007428114e-05 0.00838866596013194 0.00811143954529282 "TSEN2/RNASEH1/RPP38/POP1/SAMHD1/TOE1/USB1/EXOSC2/ENDOG/EXOSC3/POLR3K/POP7/RRS1" 13 "PIOXO_7"
"GO:0022618" "ribonucleoprotein complex assembly" "15/444" "191/18570" 5.80375152734552e-05 0.00873464604865501 0.00844598577532124 "ZNHIT6/NUFIP1/SMN1/PWP2/PPAN/SRPK1/RPF2/NOP2/SRSF6/SF1/GEMIN4/TXNL4A/BRIX1/RRP7A/RRS1" 15 "PIOXO_7"
"GO:0000280" "nuclear division" "25/199" "445/18570" 1.34496248526667e-11 2.23325417685131e-08 2.09795292964558e-08 "NDE1/REEP4/TDRD9/CDC25B/CDC25C/UBE2S/PSRC1/TTK/KIF18A/CDC20/NUF2/SGO2/UBE2C/CCNB1/NEK2/PTTG1/AURKA/ASPM/KIF2C/CENPF/KIF14/TOP2A/CENPE/KIF4A/CCNB2" 25 "PIOXO_9"
"GO:0048285" "organelle fission" "26/199" "492/18570" 1.98511482386783e-11 2.23325417685131e-08 2.09795292964558e-08 "MTFR1/NDE1/REEP4/TDRD9/CDC25B/CDC25C/UBE2S/PSRC1/TTK/KIF18A/CDC20/NUF2/SGO2/UBE2C/CCNB1/NEK2/PTTG1/AURKA/ASPM/KIF2C/CENPF/KIF14/TOP2A/CENPE/KIF4A/CCNB2" 26 "PIOXO_9"
"GO:0140014" "mitotic nuclear division" "20/199" "293/18570" 5.50283862419282e-11 4.12712896814461e-08 3.87708770434357e-08 "NDE1/REEP4/CDC25C/UBE2S/PSRC1/TTK/KIF18A/CDC20/NUF2/SGO2/UBE2C/CCNB1/NEK2/PTTG1/AURKA/KIF2C/CENPF/KIF14/CENPE/KIF4A" 20 "PIOXO_9"
"GO:0000070" "mitotic sister chromatid segregation" "15/199" "171/18570" 4.88284408461341e-10 2.74659979759504e-07 2.5801976110273e-07 "PSRC1/TTK/KIF18A/CDC20/NUF2/SGO2/UBE2C/CCNB1/NEK2/PTTG1/KIF2C/CENPF/KIF14/CENPE/KIF4A" 15 "PIOXO_9"
"GO:0000819" "sister chromatid segregation" "16/199" "205/18570" 7.15135321996684e-10 3.21810894898508e-07 3.02314047698809e-07 "PSRC1/TTK/KIF18A/CDC20/NUF2/SGO2/UBE2C/CCNB1/NEK2/PTTG1/KIF2C/CENPF/KIF14/TOP2A/CENPE/KIF4A" 16 "PIOXO_9"
"GO:1902850" "microtubule cytoskeleton organization involved in mitosis" "12/199" "151/18570" 8.39347610345414e-08 2.76865364023583e-05 2.60091532612564e-05 "NDE1/PSRC1/TTK/CDC20/NUF2/CCNB1/CENPA/NEK2/AURKA/CENPE/KIF4A/CKAP5" 12 "PIOXO_9"
"GO:0098813" "nuclear chromosome segregation" "16/199" "287/18570" 8.61358910295592e-08 2.76865364023583e-05 2.60091532612564e-05 "PSRC1/TTK/KIF18A/CDC20/NUF2/SGO2/UBE2C/CCNB1/NEK2/PTTG1/KIF2C/CENPF/KIF14/TOP2A/CENPE/KIF4A" 16 "PIOXO_9"
"GO:0007051" "spindle organization" "13/199" "188/18570" 1.23975746642408e-07 3.48681787431773e-05 3.27556972707836e-05 "PSRC1/TTK/MAPRE2/CDC20/NUF2/CCNB1/NEK2/AURKA/ASPM/CENPE/KIF4A/CKAP5/CCNB2" 13 "PIOXO_9"
"GO:0007059" "chromosome segregation" "17/199" "346/18570" 2.06184964610901e-07 4.69059115928235e-05 4.40641265395975e-05 "NDE1/PSRC1/TTK/KIF18A/CDC20/NUF2/SGO2/UBE2C/CCNB1/NEK2/PTTG1/KIF2C/CENPF/KIF14/TOP2A/CENPE/KIF4A" 17 "PIOXO_9"
"GO:0051303" "establishment of chromosome localization" "9/199" "81/18570" 2.08470718190327e-07 4.69059115928235e-05 4.40641265395975e-05 "NDE1/PSRC1/KIF18A/NUF2/CCNB1/KIF2C/CENPF/KIF14/CENPE" 9 "PIOXO_9"
"GO:0050000" "chromosome localization" "9/199" "83/18570" 2.57853344158545e-07 5.2742729486975e-05 4.95473220163022e-05 "NDE1/PSRC1/KIF18A/NUF2/CCNB1/KIF2C/CENPF/KIF14/CENPE" 9 "PIOXO_9"
"GO:1903046" "meiotic cell cycle process" "13/199" "206/18570" 3.57240622010042e-07 6.69826166268828e-05 6.29244885084354e-05 "TDRD9/CDC25B/CDC25C/TTK/KIF18A/CDC20/NUF2/SGO2/PTTG1/AURKA/ASPM/TOP2A/CCNB2" 13 "PIOXO_9"
"GO:0051310" "metaphase plate congression" "8/199" "65/18570" 4.52013147902879e-07 7.82330448293445e-05 7.34933118209702e-05 "PSRC1/KIF18A/NUF2/CCNB1/KIF2C/CENPF/KIF14/CENPE" 8 "PIOXO_9"
"GO:0140013" "meiotic nuclear division" "12/199" "187/18570" 8.52723429556496e-07 0.000135147194300354 0.000126959329195373 "TDRD9/CDC25B/TTK/KIF18A/CDC20/NUF2/SGO2/PTTG1/AURKA/ASPM/TOP2A/CCNB2" 12 "PIOXO_9"
"GO:0007052" "mitotic spindle organization" "10/199" "124/18570" 9.00981295335692e-07 0.000135147194300354 0.000126959329195373 "PSRC1/TTK/CDC20/NUF2/CCNB1/NEK2/AURKA/CENPE/KIF4A/CKAP5" 10 "PIOXO_9"
"GO:0051321" "meiotic cell cycle" "14/199" "265/18570" 1.07936182659585e-06 0.00015012078897705 0.000141025751703352 "TDRD9/CDC25B/CDC25C/TTK/KIF18A/CDC20/NUF2/SGO2/NEK2/PTTG1/AURKA/ASPM/TOP2A/CCNB2" 14 "PIOXO_9"
"GO:0007080" "mitotic metaphase plate congression" "7/199" "51/18570" 1.13424596115993e-06 0.00015012078897705 0.000141025751703352 "PSRC1/KIF18A/NUF2/CCNB1/KIF2C/KIF14/CENPE" 7 "PIOXO_9"
"GO:0044771" "meiotic cell cycle phase transition" "4/199" "12/18570" 5.92180265703402e-06 0.000740225332129252 0.00069537893189031 "CDC25B/CDC25C/TTK/CCNB2" 4 "PIOXO_9"
"GO:0033044" "regulation of chromosome organization" "11/199" "212/18570" 1.86630968830868e-05 0.00221010357826028 0.00207620490533176 "STN1/TTK/UBE2C/CCNB1/PIF1/PKIB/NEK2/PTTG1/CENPF/TOP2A/CENPE" 11 "PIOXO_9"
"GO:0007143" "female meiotic nuclear division" "5/199" "32/18570" 2.13884237607398e-05 0.00240619767308323 0.00226041867955608 "CDC25B/TTK/AURKA/TOP2A/CCNB2" 5 "PIOXO_9"
"GO:0008608" "attachment of spindle microtubules to kinetochore" "5/199" "37/18570" 4.4328180482426e-05 0.00449011210929755 0.00421807958618456 "NUF2/CCNB1/NEK2/KIF2C/CENPE" 5 "PIOXO_9"
"GO:0044839" "cell cycle G2/M phase transition" "9/199" "155/18570" 4.54303504154753e-05 0.00449011210929755 0.00421807958618456 "DBF4B/CDC25B/CDC25C/CIT/CCNB1/AURKA/CENPF/KIF14/CCNB2" 9 "PIOXO_9"
"GO:0051983" "regulation of chromosome segregation" "7/199" "89/18570" 4.78945291658406e-05 0.00449011210929755 0.00421807958618456 "TTK/UBE2C/CCNB1/PTTG1/KIF2C/CENPF/CENPE" 7 "PIOXO_9"
"GO:2001251" "negative regulation of chromosome organization" "7/199" "89/18570" 4.78945291658406e-05 0.00449011210929755 0.00421807958618456 "STN1/TTK/CCNB1/PIF1/PTTG1/CENPF/TOP2A" 7 "PIOXO_9"
"GO:2000010" "positive regulation of protein localization to cell surface" "4/199" "20/18570" 5.4191573080049e-05 0.00470041922069134 0.00441564528427987 "RIC3/ABCA12/MAP1A/ERBB4" 4 "PIOXO_9"
"GO:0031109" "microtubule polymerization or depolymerization" "8/199" "123/18570" 5.43159554390999e-05 0.00470041922069134 0.00441564528427987 "NDE1/MAP1A/PSRC1/SPEF1/MAPRE2/KIF18A/KIF2C/CKAP5" 8 "PIOXO_9"
"GO:0010965" "regulation of mitotic sister chromatid separation" "6/199" "65/18570" 6.85730911998109e-05 0.00571442426665091 0.00536821704207487 "TTK/UBE2C/CCNB1/PTTG1/CENPF/CENPE" 6 "PIOXO_9"
"GO:2000008" "regulation of protein localization to cell surface" "5/199" "41/18570" 7.36077702156809e-05 0.00591491010661721 0.00555655648846193 "RIC3/ABCA12/ASTN2/MAP1A/ERBB4" 5 "PIOXO_9"
"GO:0010389" "regulation of G2/M transition of mitotic cell cycle" "7/199" "97/18570" 8.3087131697347e-05 0.00623153487730102 0.0058539986122201 "DBF4B/CDC25B/CDC25C/CCNB1/AURKA/CENPF/KIF14" 7 "PIOXO_9"
"GO:0051304" "chromosome separation" "7/199" "97/18570" 8.3087131697347e-05 0.00623153487730102 0.0058539986122201 "TTK/UBE2C/CCNB1/PTTG1/CENPF/TOP2A/CENPE" 7 "PIOXO_9"
"GO:0051306" "mitotic sister chromatid separation" "6/199" "68/18570" 8.84814889331605e-05 0.00642204355160036 0.00603296535748001 "TTK/UBE2C/CCNB1/PTTG1/CENPF/CENPE" 6 "PIOXO_9"
"GO:0034394" "protein localization to cell surface" "6/199" "69/18570" 9.60528320908582e-05 0.0065850699199132 0.00618611480663659 "RIC3/ABCA12/ASTN2/MAP1A/ERBB4/PIGK" 6 "PIOXO_9"
"GO:0051383" "kinetochore organization" "4/199" "23/18570" 9.65810254920603e-05 0.0065850699199132 0.00618611480663659 "NUF2/CENPA/CENPF/CENPE" 4 "PIOXO_9"
"GO:0061982" "meiosis I cell cycle process" "8/199" "135/18570" 0.000104731133425276 0.00693073677079029 0.00651083950210382 "TDRD9/CDC25B/CDC25C/SGO2/PTTG1/AURKA/TOP2A/CCNB2" 8 "PIOXO_9"
"GO:0033045" "regulation of sister chromatid segregation" "6/199" "72/18570" 0.000121902682436249 0.00761891765226556 0.00715732708573065 "TTK/UBE2C/CCNB1/PTTG1/CENPF/CENPE" 6 "PIOXO_9"
"GO:1905818" "regulation of chromosome separation" "6/199" "72/18570" 0.000121902682436249 0.00761891765226556 0.00715732708573065 "TTK/UBE2C/CCNB1/PTTG1/CENPF/CENPE" 6 "PIOXO_9"
"GO:0007019" "microtubule depolymerization" "5/199" "46/18570" 0.000128923971599838 0.00783997124593612 0.00736498819267356 "MAP1A/SPEF1/KIF18A/KIF2C/CKAP5" 5 "PIOXO_9"
"GO:0000086" "G2/M transition of mitotic cell cycle" "8/199" "140/18570" 0.000134903822332081 0.00793942487924517 0.00745841644796459 "DBF4B/CDC25B/CDC25C/CIT/CCNB1/AURKA/CENPF/KIF14" 8 "PIOXO_9"
"GO:1901993" "regulation of meiotic cell cycle phase transition" "3/199" "10/18570" 0.000137616697906916 0.00793942487924517 0.00745841644796459 "CDC25B/CDC25C/TTK" 3 "PIOXO_9"
"GO:1902749" "regulation of cell cycle G2/M phase transition" "7/199" "108/18570" 0.000163352141170341 0.00918855794083167 0.00863187103868538 "DBF4B/CDC25B/CDC25C/CCNB1/AURKA/CENPF/KIF14" 7 "PIOXO_9"
"GO:0035455" "response to interferon-alpha" "7/437" "20/18570" 2.26572634876471e-07 0.000551225905753843 0.000508020619964986 "GAS6/IFITM1/IFIT3/MX2/IFITM2/IFIT2/AXL" 7 "PIOXO_10"
"GO:0051607" "defense response to virus" "23/437" "289/18570" 3.94379230063046e-07 0.000551225905753843 0.000508020619964986 "SKP2/UNC93B1/IFITM1/TSPAN6/APOBEC3G/TRIM22/TRIM34/SHFL/OASL/IFIT1/IFIT3/MX2/ITGAX/DHX58/DDIT4/IFITM2/IFIT2/DMBT1/PRF1/DDX58/IFIH1/IFI6/DDX60" 23 "PIOXO_10"
"GO:0140546" "defense response to symbiont" "23/437" "290/18570" 4.19183198291896e-07 0.000551225905753843 0.000508020619964986 "SKP2/UNC93B1/IFITM1/TSPAN6/APOBEC3G/TRIM22/TRIM34/SHFL/OASL/IFIT1/IFIT3/MX2/ITGAX/DHX58/DDIT4/IFITM2/IFIT2/DMBT1/PRF1/DDX58/IFIH1/IFI6/DDX60" 23 "PIOXO_10"
